PRISM Time Series Data,,,
Location:  Lat: 44.4633   Lon: -83.7214   Elev: 804ft,,,
"Climate variables: tmin,tmean,tmax",,,
1/11/2017,23.5,32.7,41.9
1/12/2017,21.4,28.3,35.2
1/13/2017,8.7,17.1,25.6
1/14/2017,0.1,9.9,19.6
1/15/2017,0.7,15.4,30.2
1/16/2017,2.1,16.7,31.3
1/17/2017,13.9,24.2,34.5
1/18/2017,31.1,32.9,34.8
1/19/2017,32.1,35.7,39.2
1/20/2017,30.1,32.6,35.1
1/21/2017,31.4,32.9,34.3
1/22/2017,31.8,36.3,40.7
1/23/2017,33.5,38.1,42.7
1/24/2017,32.4,34.8,37.2
1/25/2017,31.1,34,37
1/26/2017,30.9,33,35
1/27/2017,26.9,30,33
1/28/2017,26.1,30.1,34.1
1/29/2017,19.3,27.1,34.9
1/30/2017,4.9,17,29.1
1/31/2017,11.2,18.8,26.5
2/1/2017,20,25.5,31
2/2/2017,14.4,23.1,31.8
2/3/2017,14.3,17.4,20.6
2/4/2017,2.1,12.9,23.7
2/5/2017,2.7,14.9,27.1
2/6/2017,14.6,22.1,29.5
2/7/2017,20.1,26,31.8
2/8/2017,21.1,27.3,33.5
2/9/2017,12.6,17.3,22
2/10/2017,8.9,14.1,19.2
2/11/2017,13.4,20.8,28.2
2/12/2017,26.9,32.9,38.8
2/13/2017,25.6,30.3,35
2/14/2017,25.5,33.3,41.1
2/15/2017,22.7,32.4,42.1
2/16/2017,12.7,19.5,26.4
2/17/2017,15,24.3,33.6
2/18/2017,17.6,30.1,42.6
2/19/2017,26.6,43.3,60
2/20/2017,24.1,39.1,54.1
2/21/2017,25.5,37.8,50
2/22/2017,29.7,42.1,54.6
2/23/2017,37.7,46.9,56.1
2/24/2017,28.1,38.8,49.5
2/25/2017,30.1,33.2,36.3
2/26/2017,17.7,25.7,33.6
2/27/2017,21.1,28.6,36.2
2/28/2017,23.1,33.6,44.1
3/1/2017,29.8,36.4,43
3/2/2017,10.9,23.8,36.8
3/3/2017,4.3,17.8,31.4
3/4/2017,0.4,11.5,22.6
3/5/2017,3,14.6,26.1
3/6/2017,19.1,28.2,37.3
3/7/2017,34.5,44.1,53.7
3/8/2017,36,46.1,56.2
3/9/2017,19.5,30.2,40.9
3/10/2017,11.5,24.3,37.2
3/11/2017,8,13.7,19.3
3/12/2017,8.5,15.1,21.6
3/13/2017,10.9,18.5,26.1
3/14/2017,4.9,13.9,22.8
3/15/2017,5.1,12.9,20.7
3/16/2017,10.8,20.2,29.5
3/17/2017,12.7,26.3,39.8
3/18/2017,17.7,28.5,39.3
3/19/2017,24.9,31.1,37.3
3/20/2017,27.4,37.6,47.7
3/21/2017,24.2,38.6,52.9
3/22/2017,13.8,28.6,43.3
3/23/2017,14.5,23.8,33
3/24/2017,20,29.3,38.6
3/25/2017,31.6,43.1,54.6
3/26/2017,30.9,32.8,34.7
3/27/2017,34,38.1,42.2
3/28/2017,35.5,41.2,46.9
3/29/2017,25.9,39.1,52.3
3/30/2017,29.7,37.5,45.3
3/31/2017,31.5,34.8,38.1
4/1/2017,25.6,30.2,34.8
4/2/2017,30.4,44.1,57.7
4/3/2017,39.4,51.5,63.6
4/4/2017,37.8,46.1,54.4
4/5/2017,29,37.6,46.1
4/6/2017,31.5,37.3,43.2
4/7/2017,25.9,30.9,36
4/8/2017,24.8,38.2,51.6
4/9/2017,33.3,51.1,68.8
4/10/2017,51.8,63.4,75
4/11/2017,33,55.2,77.3
4/12/2017,33,42,51
4/13/2017,28.1,41,53.8
4/14/2017,25.7,39.3,52.9
4/15/2017,35.1,46.3,57.4
4/16/2017,44.4,62.3,80.1
4/17/2017,34.2,51.3,68.3
4/18/2017,25.7,38.9,52
4/19/2017,42.1,49.6,57.2
4/20/2017,37.7,51.1,64.6
4/21/2017,36.8,40.8,44.8
4/22/2017,30.1,38.7,47.3
4/23/2017,28.4,45.7,63.1
4/24/2017,30,49,67.9
4/25/2017,32.4,45.7,59.1
4/26/2017,43,54.4,65.9
4/27/2017,51.5,63.6,75.6
4/28/2017,40.1,56.7,73.4
4/29/2017,37.2,50.9,64.7
4/30/2017,34.7,44.1,53.5
5/1/2017,34.9,37.7,40.5
5/2/2017,39,51.4,63.8
5/3/2017,33.9,41.4,49
5/4/2017,34.5,47.6,60.7
5/5/2017,36,45.7,55.5
5/6/2017,37.5,47,56.6
5/7/2017,34.7,46.9,59.1
5/8/2017,28.5,40.8,53
5/9/2017,26.2,40.8,55.3
5/10/2017,32.9,47.2,61.4
5/11/2017,38.5,51.5,64.5
5/12/2017,32.7,48.1,63.6
5/13/2017,37,49.1,61.2
5/14/2017,39.5,49.7,59.8
5/15/2017,33.2,48.1,63.1
5/16/2017,42.6,56.8,71
5/17/2017,50.4,64.4,78.5
5/18/2017,61.6,73.8,86.1
5/19/2017,38.3,58.9,79.5
5/20/2017,36.5,45.9,55.4
5/21/2017,41.7,48.5,55.2
5/22/2017,45.8,57.7,69.6
5/23/2017,43.2,53.9,64.6
5/24/2017,46.8,57.4,67.9
5/25/2017,50.5,57.3,64.1
5/26/2017,51.2,53.5,55.8
5/27/2017,43.1,56.5,70
5/28/2017,50.4,63.2,76.1
5/29/2017,49.7,62.2,74.8
5/30/2017,47.4,62,76.5
5/31/2017,47.5,57.8,68
6/1/2017,36.5,49.5,62.4
6/2/2017,43,56.6,70.1
6/3/2017,44,59,74
6/4/2017,51.5,63.3,75
6/5/2017,54.7,69.3,83.8
6/6/2017,49.6,58.1,66.7
6/7/2017,42.7,58,73.3
6/8/2017,42.5,59.9,77.4
6/9/2017,48.2,64.6,81
6/10/2017,47.8,61.4,75
6/11/2017,56.3,71.9,87.5
6/12/2017,66.3,77.4,88.5
6/13/2017,59.2,71.5,83.8
6/14/2017,58.6,68.5,78.3
6/15/2017,61,69.7,78.3
6/16/2017,57.9,70.3,82.7
6/17/2017,57.2,70.6,83.9
6/18/2017,65.1,70.2,75.3
6/19/2017,56.6,67.5,78.4
6/20/2017,55.3,64.3,73.2
6/21/2017,48.3,57.9,67.5
6/22/2017,51.6,62.5,73.3
6/23/2017,53,65.9,78.9
6/24/2017,50.1,64.3,78.4
6/25/2017,50.4,63.3,76.2
6/26/2017,49,58.4,67.7
6/27/2017,48.8,58.2,67.6
6/28/2017,44.1,57.1,70.1
6/29/2017,59.1,67.1,75.1
6/30/2017,61.1,70.6,80
7/1/2017,60.4,71,81.6
7/2/2017,51.6,62.9,74.2
7/3/2017,48.7,63.9,79
7/4/2017,49.5,63,76.5
7/5/2017,49.9,63.8,77.8
7/6/2017,60.1,72,83.9
7/7/2017,62.4,75.5,88.7
7/8/2017,55.4,67.2,78.9
7/9/2017,55.7,66.3,77
7/10/2017,56.7,68.3,79.9
7/11/2017,62.2,70.8,79.5
7/12/2017,63.4,73,82.7
7/13/2017,61,70.6,80.3
7/14/2017,60.9,64,67.1
7/15/2017,55.5,63.5,71.6
7/16/2017,60.3,71.4,82.6
7/17/2017,53.1,61.4,69.7
7/18/2017,50.9,64.2,77.5
7/19/2017,63.6,74.5,85.4
7/20/2017,58.9,72,85.2
7/21/2017,60.4,73.4,86.3
7/22/2017,66.3,76.3,86.3
7/23/2017,61.8,67.7,73.6
7/24/2017,51.8,63.9,76
7/25/2017,50.9,62.5,74.1
7/26/2017,51.8,66,80.1
7/27/2017,58.2,66.1,74
7/28/2017,56.4,68.7,81
7/29/2017,52.3,66,79.7
7/30/2017,53.4,67.5,81.7
7/31/2017,56.8,70,83.1
8/1/2017,60.3,72.7,85.2
8/2/2017,59.3,72.9,86.4
8/3/2017,63.6,68.6,73.6
8/4/2017,62.1,68.1,74.1
8/5/2017,55.8,62.6,69.4
8/6/2017,48.1,60.5,73
8/7/2017,55.2,65.5,75.8
8/8/2017,51.4,62.3,73.3
8/9/2017,53.7,68,82.3
8/10/2017,54.5,68.7,83
8/11/2017,57.7,69.1,80.5
8/12/2017,59.4,69,78.7
8/13/2017,50.1,63.1,76.1
8/14/2017,52.6,66.2,79.8
8/15/2017,57.6,66.8,76
8/16/2017,55.8,66,76.1
8/17/2017,62,67.7,73.5
8/18/2017,62.4,69.5,76.6
8/19/2017,59,65.5,72
8/20/2017,57.5,68,78.6
8/21/2017,59.7,71.2,82.6
8/22/2017,67.3,75.9,84.5
8/23/2017,50.3,62.7,75.2
8/24/2017,45.1,57.8,70.5
8/25/2017,43.6,55.2,66.8
8/26/2017,41.5,56.4,71.3
8/27/2017,47,59.6,72.3
8/28/2017,57.2,64.9,72.5
8/29/2017,61.2,66.1,70.9
8/30/2017,57.2,66.4,75.5
8/31/2017,50.1,64.5,79
9/1/2017,40.2,52.5,64.9
9/2/2017,36.5,50.8,65
9/3/2017,39.9,55.4,70.8
9/4/2017,55.2,66.1,76.9
9/5/2017,48.9,62,75.1
9/6/2017,41.4,54.5,67.6
9/7/2017,44.3,54.5,64.6
9/8/2017,48.3,56.5,64.8
9/9/2017,38.6,50.4,62.3
9/10/2017,37.3,50.8,64.4
9/11/2017,38.9,52.5,66.1
9/12/2017,46.4,59.8,73.2
9/13/2017,47.2,63.1,79
9/14/2017,46.7,62.5,78.4
9/15/2017,46.8,62.9,79
9/16/2017,52.8,67,81.2
9/17/2017,53.2,67.4,81.5
9/18/2017,55.2,69.7,84.2
9/19/2017,45.8,59.5,73.1
9/20/2017,52.1,61,70
9/21/2017,60,69,77.9
9/22/2017,59.8,73.9,88.1
9/23/2017,60.5,75.3,90.2
9/24/2017,59.3,75.3,91.4
9/25/2017,56.8,73.4,90
9/26/2017,58.1,73.1,88
9/27/2017,58.9,73.7,88.6
9/28/2017,42.9,55.7,68.4
9/29/2017,47.6,57.4,67.3
9/30/2017,37.5,51.5,65.5
10/1/2017,33.3,47.1,60.9
10/2/2017,34.4,49.8,65.2
10/3/2017,43.8,59.1,74.4
10/4/2017,48.1,64.1,80.1
10/5/2017,39,55.8,72.6
10/6/2017,41.2,54.1,67
10/7/2017,52.3,58.8,65.4
10/8/2017,57.3,67.6,77.9
10/9/2017,46,61.2,76.3
10/10/2017,46.4,61.7,77
10/11/2017,48.2,56.4,64.6
10/12/2017,41.6,48.4,55.2
10/13/2017,42.5,49.2,55.8
10/14/2017,48.8,56.1,63.4
10/15/2017,48,56.5,65.1
10/16/2017,32.5,48.8,65
10/17/2017,33,45,57.1
10/18/2017,39.3,54,68.7
10/19/2017,40.6,54.8,69
10/20/2017,34.7,50,65.3
10/21/2017,35.1,55.2,75.4
10/22/2017,42.6,57.9,73.2
10/23/2017,49.7,62.4,75.2
10/24/2017,44.4,49.5,54.7
10/25/2017,37.4,44,50.6
10/26/2017,27.7,37.9,48
10/27/2017,27.2,37.9,48.6
10/28/2017,38.1,44.4,50.7
10/29/2017,29,36.8,44.6
10/30/2017,28.1,38,48
10/31/2017,32.5,40.2,47.8
11/1/2017,31.2,37.1,43
11/2/2017,32.5,37.5,42.5
11/3/2017,35.6,41,46.4
11/4/2017,28.6,36.9,45.3
11/5/2017,34.1,39.5,44.8
11/6/2017,33.4,42.2,50.9
11/7/2017,24.2,33,41.8
11/8/2017,17.8,30.1,42.5
11/9/2017,18.8,31.7,44.6
11/10/2017,10.3,24,37.7
11/11/2017,9.9,18.4,26.8
11/12/2017,22.5,28.6,34.6
11/13/2017,27.9,33.4,38.8
11/14/2017,26.5,32.4,38.4
11/15/2017,25.1,34,42.9
11/16/2017,32.8,37.1,41.3
11/17/2017,22.8,29.9,36.9
11/18/2017,28.2,33.1,38
11/19/2017,27.8,33.3,38.8
11/20/2017,19.9,27.9,36
11/21/2017,20,31.7,43.3
11/22/2017,24.1,36,48
11/23/2017,25.3,29.7,34.1
11/24/2017,24.2,31.9,39.7
11/25/2017,31.2,41.7,52.3
11/26/2017,26.9,34,41
11/27/2017,20.9,31,41.2
11/28/2017,20.9,31.7,42.4
11/29/2017,29.9,43.5,57.2
11/30/2017,25.5,32.8,40.2
12/1/2017,23.7,32.9,42.1
12/2/2017,27.9,36.2,44.5
12/3/2017,22.4,36.6,50.8
12/4/2017,22.8,35.7,48.6
12/5/2017,36.9,45.9,54.9
12/6/2017,24,31.6,39.2
12/7/2017,21.1,23.6,26.2
12/8/2017,18.9,23.4,27.8
12/9/2017,14.8,21.4,28.1
12/10/2017,18.1,23.8,29.6
12/11/2017,14.6,20.8,27
12/12/2017,13.3,19.1,24.8
12/13/2017,6.4,11.1,15.8
12/14/2017,-2.2,6.8,15.8
12/15/2017,2,11.6,21.2
12/16/2017,13.4,19.1,24.7
12/17/2017,9.2,14.7,20.1
12/18/2017,20.9,23.9,27
12/19/2017,23.2,27.9,32.6
12/20/2017,25.1,32.7,40.4
12/21/2017,20.8,26.1,31.3
12/22/2017,21.5,25.6,29.7
12/23/2017,22.4,27.2,32.1
12/24/2017,1,15.2,29.4
12/25/2017,6.1,13.1,20
12/26/2017,-5.6,6.9,19.3
12/27/2017,-14.5,-3,8.6
12/28/2017,-14,-1.3,11.4
12/29/2017,-9.9,1.9,13.8
12/30/2017,-1.7,7,15.8
12/31/2017,-10,3.1,16.2
1/1/2018,-7.9,2,12
1/2/2018,4.1,8.7,13.3
1/3/2018,7.6,13.9,20.3
1/4/2018,-1.4,8,17.3
1/5/2018,-11.6,-4.6,2.4
1/6/2018,-14.1,-5.8,2.5
1/7/2018,-15.8,-3.6,8.6
1/8/2018,8.6,18.8,29
1/9/2018,14.4,23.3,32.3
1/10/2018,10.6,21.2,31.9
1/11/2018,24.5,37,49.6
1/12/2018,16.2,34.1,52.1
1/13/2018,4.5,11.5,18.5
1/14/2018,-2.1,5.8,13.6
1/15/2018,-1.4,8.2,17.7
1/16/2018,10.3,14.7,19.1
1/17/2018,-5.9,6.7,19.4
1/18/2018,9.2,16.9,24.6
1/19/2018,11.3,20.9,30.6
1/20/2018,13.8,26.2,38.5
1/21/2018,27.7,35.5,43.4
1/22/2018,27.9,34.4,40.9
1/23/2018,30.3,33.1,36
1/24/2018,13.6,23.6,33.7
1/25/2018,12.1,16.3,20.4
1/26/2018,15.5,20.3,25.1
1/27/2018,17.1,31.4,45.7
1/28/2018,24.9,35.8,46.7
1/29/2018,18.4,25.5,32.6
1/30/2018,11.8,15.5,19.2
1/31/2018,13.2,18.3,23.5
2/1/2018,20.1,26.9,33.7
2/2/2018,-1.2,12.8,26.9
2/3/2018,3.2,9.6,16.1
2/4/2018,12,18.1,24.1
2/5/2018,-10.1,3.6,17.3
2/6/2018,-4.7,6.4,17.4
2/7/2018,-0.4,9.1,18.5
2/8/2018,-10.7,6.1,22.9
2/9/2018,-2,9.1,20.2
2/10/2018,8.5,15.2,21.9
2/11/2018,1.4,12.8,24.2
2/12/2018,-0.1,12.4,25
2/13/2018,-9.3,6.9,23
2/14/2018,4.5,14.5,24.5
2/15/2018,12,29.1,46.3
2/16/2018,22.9,36,49.1
2/17/2018,11.1,20.3,29.4
2/18/2018,16.4,23.8,31.2
2/19/2018,22.6,27.9,33.2
2/20/2018,30.1,34.7,39.2
2/21/2018,26.7,41.1,55.5
2/22/2018,26.1,31.1,36.2
2/23/2018,21.8,27.4,33
2/24/2018,29.5,35.3,41.1
2/25/2018,28.7,33.9,39.1
2/26/2018,26.8,34.2,41.7
2/27/2018,22.9,35.7,48.4
2/28/2018,28.2,43.3,58.3
3/1/2018,23.1,36.4,49.6
3/2/2018,26.1,30.1,34
3/3/2018,17.7,29.3,41
3/4/2018,16.2,28.9,41.5
3/5/2018,14.3,26.4,38.5
3/6/2018,21.5,28.5,35.5
3/7/2018,22.2,26,29.7
3/8/2018,21.8,25.8,29.8
3/9/2018,23.3,27.4,31.4
3/10/2018,23.7,28.9,34
3/11/2018,9.6,20.3,31
3/12/2018,11.4,24,36.7
3/13/2018,15.5,24,32.5
3/14/2018,17.3,23.6,29.9
3/15/2018,19.9,29.8,39.6
3/16/2018,13.4,22.9,32.5
3/17/2018,12.2,24.7,37.2
3/18/2018,16.9,31.7,46.4
3/19/2018,22.3,37,51.8
3/20/2018,15.9,23.4,31
3/21/2018,17.8,23.8,29.7
3/22/2018,17.7,26.9,36.1
3/23/2018,19.6,30.7,41.8
3/24/2018,17.8,28.1,38.5
3/25/2018,13.4,22.7,32.1
3/26/2018,16.4,25.1,33.8
3/27/2018,24.8,36.2,47.5
3/28/2018,25.2,36.3,47.3
3/29/2018,25.6,36.7,47.8
3/30/2018,23.9,35.9,47.8
3/31/2018,23.8,34.3,44.8
4/1/2018,16.2,27.6,39
4/2/2018,13.4,24.5,35.7
4/3/2018,18.2,30.9,43.6
4/4/2018,22.6,29.4,36.2
4/5/2018,2.8,15.8,28.9
4/6/2018,5.3,21.4,37.5
4/7/2018,11.9,23.8,35.8
4/8/2018,7.6,21,34.4
4/9/2018,11.4,24.3,37.1
4/10/2018,17.5,27.4,37.3
4/11/2018,18.8,31.9,45
4/12/2018,26.6,36.7,46.7
4/13/2018,29.8,39.8,49.8
4/14/2018,25.9,30.5,35.1
4/15/2018,22.6,25.3,28
4/16/2018,24.5,28.2,31.8
4/17/2018,23.5,28.6,33.7
4/18/2018,23.9,29.4,35
4/19/2018,29.2,34.1,39.1
4/20/2018,25.4,36.2,47.1
4/21/2018,25.3,39.5,53.7
4/22/2018,25,40.1,55.3
4/23/2018,25.4,40.8,56.1
4/24/2018,30.5,45.5,60.5
4/25/2018,38.6,51.7,64.7
4/26/2018,27.8,37.4,47.1
4/27/2018,30.5,43.2,56
4/28/2018,28.7,36.3,43.8
4/29/2018,26,36.7,47.4
4/30/2018,25.6,43.2,60.9
5/1/2018,38.8,55.2,71.7
5/2/2018,54.3,68.9,83.5
5/3/2018,45.5,61.3,77.1
5/4/2018,41.9,51.2,60.6
5/5/2018,39.4,53.9,68.3
5/6/2018,38.7,57.6,76.6
5/7/2018,31.2,44.1,57
5/8/2018,35.7,51.1,66.5
5/9/2018,47.7,64,80.4
5/10/2018,51.7,64.5,77.2
5/11/2018,30.9,45.8,60.6
5/12/2018,35.6,41.4,47.2
5/13/2018,31.4,46.1,60.8
5/14/2018,37.7,54.3,70.9
5/15/2018,49.3,63.9,78.5
5/16/2018,37,52.6,68.1
5/17/2018,42.2,61.6,80.9
5/18/2018,40.2,52.1,64.1
5/19/2018,46.3,55.5,64.6
5/20/2018,43.9,52.8,61.8
5/21/2018,37.1,50.3,63.5
5/22/2018,44.8,55.4,66
5/23/2018,44.6,56.3,68.1
5/24/2018,47.9,64.6,81.2
5/25/2018,55.3,69.4,83.4
5/26/2018,59.2,73.7,88.3
5/27/2018,54.1,70,85.9
5/28/2018,55.4,72.2,89.1
5/29/2018,56.6,72.2,87.9
5/30/2018,55.5,66.9,78.4
5/31/2018,60,71.9,83.7
6/1/2018,60.1,72.7,85.4
6/2/2018,47.1,58.8,70.5
6/3/2018,44,57.1,70.2
6/4/2018,47.2,59.8,72.5
6/5/2018,43.2,57.1,71
6/6/2018,40.7,52.7,64.8
6/7/2018,48.3,60.1,71.8
6/8/2018,46.9,62.6,78.3
6/9/2018,50.5,62.9,75.3
6/10/2018,53.4,62.9,72.4
6/11/2018,42,57.1,72.1
6/12/2018,42.3,59.1,76
6/13/2018,55.1,68.7,82.4
6/14/2018,52.8,66.1,79.3
6/15/2018,46.9,63.9,80.9
6/16/2018,56.2,67.2,78.3
6/17/2018,60.6,70.1,79.7
6/18/2018,67.5,80.6,93.7
6/19/2018,56.7,68.5,80.3
6/20/2018,49,59.6,70.1
6/21/2018,51.3,65.3,79.4
6/22/2018,47.5,58.2,68.9
6/23/2018,50.9,61.6,72.3
6/24/2018,56.9,60.7,64.5
6/25/2018,45.6,58.1,70.5
6/26/2018,38.4,56,73.7
6/27/2018,53.3,63.1,72.9
6/28/2018,51.6,62.9,74.3
6/29/2018,56.9,72,87.1
6/30/2018,72.7,81.7,90.7
7/1/2018,73.6,84.7,95.8
7/2/2018,68.3,81.2,94.1
7/3/2018,58.4,72.4,86.5
7/4/2018,64.8,77,89.3
7/5/2018,64.8,79,93.3
7/6/2018,56,71.6,87.1
7/7/2018,47.7,62.2,76.6
7/8/2018,49.2,63.8,78.5
7/9/2018,54,69.1,84.1
7/10/2018,55.5,73.1,90.8
7/11/2018,53.1,70.3,87.4
7/12/2018,52,66.6,81.1
7/13/2018,61.5,71.8,82.1
7/14/2018,66.5,77.4,88.3
7/15/2018,63.9,73.3,82.7
7/16/2018,64.2,76.1,88.1
7/17/2018,54.9,71.1,87.3
7/18/2018,50.5,64,77.6
7/19/2018,48.5,62.5,76.5
7/20/2018,56.6,69.5,82.4
7/21/2018,64.9,73.4,81.9
7/22/2018,63.1,67.7,72.3
7/23/2018,62.8,67.9,73
7/24/2018,58.8,66.8,74.9
7/25/2018,54.7,67.1,79.6
7/26/2018,58.1,70.2,82.4
7/27/2018,58.1,68.3,78.4
7/28/2018,56.3,65.1,73.9
7/29/2018,49.4,63,76.7
7/30/2018,53.5,66.2,79
7/31/2018,53.1,66.7,80.4
8/1/2018,60.9,70.3,79.8
8/2/2018,56.6,69.9,83.2
8/3/2018,59.1,68.1,77
8/4/2018,59,69.1,79.3
8/5/2018,64,74.4,84.8
8/6/2018,68.7,78.9,89.2
8/7/2018,61.3,68.5,75.7
8/8/2018,61.4,69.1,76.8
8/9/2018,60.3,70.2,80.1
8/10/2018,55.6,68.3,81
8/11/2018,58.3,69.4,80.6
8/12/2018,56.9,69.1,81.3
8/13/2018,57.6,69.4,81.2
8/14/2018,57,70,83.1
8/15/2018,60.5,75,89.6
8/16/2018,60,73.4,86.9
8/17/2018,66.7,74.8,82.9
8/18/2018,62.9,68.8,74.7
8/19/2018,59.4,65.7,72
8/20/2018,59.5,67.4,75.4
8/21/2018,61.5,69.9,78.3
8/22/2018,57.1,63.6,70
8/23/2018,48.8,61.9,74.9
8/24/2018,51,66.1,81.2
8/25/2018,60.8,69.4,78
8/26/2018,58.9,66,73.1
8/27/2018,64.4,73.3,82.2
8/28/2018,65.5,73.1,80.8
8/29/2018,65.7,74.8,84
8/30/2018,53.1,62.8,72.5
8/31/2018,45.2,56,66.8
9/1/2018,54.6,65.2,75.9
9/2/2018,65,72,79
9/3/2018,68.2,75.1,82
9/4/2018,68.2,74.8,81.4
9/5/2018,63.3,73,82.7
9/6/2018,55.5,71.2,86.8
9/7/2018,45.6,58.6,71.6
9/8/2018,48.4,59.4,70.3
9/9/2018,45.7,54.6,63.4
9/10/2018,46,54.7,63.4
9/11/2018,49.6,56.5,63.4
9/12/2018,46.6,60.5,74.5
9/13/2018,53.3,66.1,78.9
9/14/2018,54.2,64.9,75.6
9/15/2018,53.1,65.9,78.8
9/16/2018,51.7,65.5,79.3
9/17/2018,57.4,69.5,81.6
9/18/2018,57.7,71.9,86.1
9/19/2018,58.4,66.2,74
9/20/2018,56.5,61.8,67.1
9/21/2018,59,66.6,74.2
9/22/2018,39.4,58.9,78.3
9/23/2018,38,50.4,62.8
9/24/2018,45.4,56.8,68.2
9/25/2018,49.9,58.7,67.5
9/26/2018,52.2,65.1,78
9/27/2018,38,49,60
9/28/2018,39.3,51.5,63.7
9/29/2018,36.8,47.1,57.3
9/30/2018,40,47.6,55.2
10/1/2018,41.6,45.3,49
10/2/2018,44.4,49,53.6
10/3/2018,47.9,50.6,53.4
10/4/2018,50,61.9,73.9
10/5/2018,33.1,44.8,56.5
10/6/2018,40.4,47.3,54.1
10/7/2018,42.7,52.7,62.6
10/8/2018,46.4,50.1,53.8
10/9/2018,48.7,58.2,67.7
10/10/2018,56.4,69.5,82.5
10/11/2018,50.6,62.3,74
10/12/2018,36.9,45.4,53.9
10/13/2018,36.4,40.3,44.2
10/14/2018,32.9,41.8,50.8
10/15/2018,39.4,48.7,58
10/16/2018,27.5,36.3,45.2
10/17/2018,33.8,44.8,55.8
10/18/2018,24.1,34.5,45
10/19/2018,25.1,38.2,51.4
10/20/2018,32.8,43.4,54
10/21/2018,30.4,38.2,46.1
10/22/2018,25,32.8,40.6
10/23/2018,25.3,40.6,55.9
10/24/2018,28.1,37.9,47.8
10/25/2018,23.8,34.4,44.9
10/26/2018,27.5,37.7,47.9
10/27/2018,38,42.6,47.3
10/28/2018,34.7,39.2,43.7
10/29/2018,33.8,37.7,41.5
10/30/2018,25.1,38.8,52.5
10/31/2018,26.1,37.8,49.5
11/1/2018,32,42.8,53.5
11/2/2018,32.7,37.9,43.1
11/3/2018,35.2,39.1,43
11/4/2018,23.3,31.6,39.9
11/5/2018,29.6,38.1,46.7
11/6/2018,35,42.2,49.4
11/7/2018,36.3,42.7,49.1
11/8/2018,30.1,34.1,38.2
11/9/2018,30.8,34.3,37.8
11/10/2018,20.8,28.4,36
11/11/2018,23.3,29.6,35.8
11/12/2018,25.9,30.4,35
11/13/2018,24.4,29,33.6
11/14/2018,20.3,25.2,30.1
11/15/2018,14.5,21.7,28.9
11/16/2018,15,25.5,36.1
11/17/2018,25.1,29.5,33.9
11/18/2018,17.9,25.1,32.3
11/19/2018,19.8,27.2,34.7
11/20/2018,16.6,24.9,33.1
11/21/2018,16.8,23.8,30.8
11/22/2018,4.8,14.2,23.6
11/23/2018,9.2,18.4,27.6
11/24/2018,25.5,33.6,41.6
11/25/2018,33.1,37.9,42.7
11/26/2018,27.6,33,38.4
11/27/2018,25.6,28.2,30.7
11/28/2018,25.6,27.8,30.1
11/29/2018,25.9,28.9,31.8
11/30/2018,26.4,28.8,31.2
12/1/2018,21.4,27.8,34.2
12/2/2018,28.7,32.9,37.1
12/3/2018,28.3,33.9,39.5
12/4/2018,12.3,20.6,28.9
12/5/2018,19.6,25.1,30.7
12/6/2018,23.8,26.8,29.8
12/7/2018,15.6,23,30.4
12/8/2018,10,17.2,24.4
12/9/2018,8.4,18.4,28.5
12/10/2018,20.7,26.4,32.1
12/11/2018,24.7,28.9,33.1
12/12/2018,24.8,27.3,29.9
12/13/2018,24.6,28.8,32.9
12/14/2018,25.2,30.2,35.1
12/15/2018,23.9,30.7,37.5
12/16/2018,21.4,29.5,37.6
12/17/2018,26.7,33,39.4
12/18/2018,19.3,25.7,32
12/19/2018,21.9,26.6,31.4
12/20/2018,25,34,43
12/21/2018,31.6,35,38.3
12/22/2018,21.8,29.2,36.5
12/23/2018,22.5,25.3,28.1
12/24/2018,23.9,27.2,30.4
12/25/2018,23.4,27.1,30.7
12/26/2018,23.3,27.1,31
12/27/2018,24.4,27.8,31.1
12/28/2018,29.6,38.1,46.5
12/29/2018,16.8,33.1,49.3
12/30/2018,17.4,22.3,27.3
12/31/2018,20.4,25.4,30.3
1/1/2019,19.1,26.6,34
1/2/2019,-1.3,9.8,20.9
1/3/2019,7.9,17.4,27
1/4/2019,22.1,27,31.8
1/5/2019,17.6,29.8,41.9
1/6/2019,19.1,30.9,42.8
1/7/2019,22,26.7,31.3
1/8/2019,25.2,32.1,39.1
1/9/2019,20.8,30.2,39.5
1/10/2019,13.9,19.7,25.4
1/11/2019,7.8,14.8,21.9
1/12/2019,9.8,16.4,22.9
1/13/2019,9.8,17.5,25.1
1/14/2019,5.1,15.6,26.1
1/15/2019,14.6,21.7,28.8
1/16/2019,17,23.8,30.6
1/17/2019,-0.5,10.4,21.4
1/18/2019,-1.1,11.5,24.1
1/19/2019,9.3,17.6,26
1/20/2019,-1.1,6,13.1
1/21/2019,-11.3,-3.1,5
1/22/2019,-11.7,2,15.7
1/23/2019,9.4,17.6,25.8
1/24/2019,10.8,19.4,28
1/25/2019,9,17.8,26.7
1/26/2019,-24.1,-6.4,11.3
1/27/2019,-22.5,-5.9,10.6
1/28/2019,-18.8,-5.5,7.9
1/29/2019,-1.7,6.8,15.2
1/30/2019,-8.5,2.4,13.2
1/31/2019,-14.8,-5.6,3.6
2/1/2019,-28.1,-11,6.1
2/2/2019,-27.3,-5.2,16.9
2/3/2019,17.8,26.6,35.3
2/4/2019,32.3,37.1,41.9
2/5/2019,20.5,33.2,45.8
2/6/2019,15,21.6,28.3
